WorkOrderID,ProductID,OrderQty,StockedQty,ScrappedQty,StartDate,EndDate,DueDate,ScrapReasonID,ModifiedDate
356,400,2,2,0,10-06-2011,20-06-2011,21-06-2011,,20-06-2011
357,401,4,4,0,10-06-2011,20-06-2011,21-06-2011,,20-06-2011
358,529,3,3,0,10-06-2011,20-06-2011,21-06-2011,,20-06-2011
359,532,12,12,0,10-06-2011,20-06-2011,21-06-2011,,20-06-2011
360,533,3,3,0,10-06-2011,20-06-2011,21-06-2011,,20-06-2011
361,534,3,3,0,10-06-2011,20-06-2011,21-06-2011,,20-06-2011
362,802,1,1,0,10-06-2011,21-06-2011,21-06-2011,,21-06-2011
363,804,2,2,0,10-06-2011,21-06-2011,21-06-2011,,21-06-2011
364,316,6,6,0,10-06-2011,20-06-2011,21-06-2011,,20-06-2011
365,331,6,6,0,10-06-2011,20-06-2011,21-06-2011,,20-06-2011
366,350,3,3,0,10-06-2011,20-06-2011,21-06-2011,,20-06-2011
367,531,3,3,0,10-06-2011,20-06-2011,21-06-2011,,20-06-2011
368,751,1,1,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
369,752,1,1,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
370,753,1,1,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
371,773,2,2,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
372,777,1,1,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
373,516,3,3,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
374,519,3,3,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
375,719,1,1,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
376,720,1,1,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
377,721,1,1,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
378,740,2,2,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
379,744,1,1,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
380,807,6,6,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
381,810,3,3,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
382,813,3,3,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
383,817,3,3,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
384,820,3,3,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
385,825,3,3,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
386,828,3,3,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
387,894,6,6,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
388,945,6,6,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
389,951,6,6,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
390,996,6,6,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
391,3,60,60,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
392,324,12,12,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
393,327,6,6,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
394,328,6,6,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
395,329,6,6,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
396,398,6,6,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
397,399,6,6,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
398,401,12,12,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
399,529,6,6,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
400,532,24,24,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
401,533,6,6,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
402,534,6,6,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
403,804,6,6,0,11-06-2011,05-07-2011,22-06-2011,,05-07-2011
404,316,12,12,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
405,331,12,12,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
406,350,6,6,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
407,531,6,6,0,11-06-2011,21-06-2011,22-06-2011,,21-06-2011
408,749,1,1,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
409,751,1,1,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
410,773,1,1,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
411,516,1,1,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
412,519,2,2,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
413,717,1,1,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
414,719,1,1,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
415,740,1,1,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
416,807,3,3,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
417,810,1,1,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
418,813,2,2,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
419,817,1,1,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
420,820,2,2,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
421,825,1,1,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
422,828,2,2,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
423,894,3,3,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
424,945,3,3,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
425,951,3,3,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
426,996,3,3,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
427,3,30,30,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
428,324,6,6,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
429,327,3,3,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
430,328,2,2,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
431,329,4,4,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
432,398,3,3,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
433,399,3,3,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
434,401,6,6,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
435,529,3,3,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
436,532,12,12,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
437,533,3,3,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
438,534,3,3,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
439,804,3,3,0,12-06-2011,23-06-2011,23-06-2011,,23-06-2011
440,316,6,6,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
441,331,6,6,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
442,350,3,3,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
443,531,3,3,0,12-06-2011,22-06-2011,23-06-2011,,22-06-2011
444,749,1,1,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
445,750,1,1,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
446,751,2,2,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
447,519,4,4,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
448,717,1,1,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
449,718,1,1,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
450,719,2,2,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
451,807,4,4,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
452,813,4,4,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
453,820,4,4,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
454,828,4,4,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
455,894,4,4,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
456,945,4,4,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
457,951,4,4,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
458,996,4,4,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
459,3,40,40,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
460,324,8,8,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
461,327,4,4,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
462,329,8,8,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
463,398,4,4,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
464,399,4,4,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
465,401,8,8,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
466,529,4,4,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
467,532,16,16,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
468,533,4,4,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
469,534,4,4,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
470,804,4,4,0,13-06-2011,09-07-2011,24-06-2011,,09-07-2011
471,316,8,8,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
472,331,8,8,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
473,350,4,4,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
474,531,4,4,0,13-06-2011,23-06-2011,24-06-2011,,23-06-2011
475,749,1,1,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
476,752,1,1,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
477,753,1,1,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
478,774,1,1,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
479,516,1,1,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
480,519,3,3,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
481,717,1,1,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
482,720,1,1,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
483,721,1,1,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
484,741,1,1,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
485,807,4,4,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
486,810,1,1,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
487,813,3,3,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
488,817,1,1,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
489,820,3,3,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
490,825,1,1,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
491,828,3,3,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
492,894,4,4,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
493,945,4,4,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
494,951,4,4,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
495,996,4,4,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
496,3,40,39,1,14-06-2011,24-06-2011,25-06-2011,16,24-06-2011
497,324,8,8,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
498,327,4,4,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
499,328,2,2,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
500,329,6,6,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
501,398,4,4,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
502,399,4,4,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
503,401,8,8,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
504,529,4,4,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
505,532,16,16,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
506,533,4,4,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
507,534,4,4,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
508,804,4,4,0,14-06-2011,25-06-2011,25-06-2011,,25-06-2011
509,316,8,8,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
510,331,8,8,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
511,350,4,4,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
512,531,4,4,0,14-06-2011,24-06-2011,25-06-2011,,24-06-2011
513,750,1,1,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
514,751,1,1,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
515,519,2,2,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
516,718,1,1,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
517,719,1,1,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
518,807,2,2,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
519,813,2,2,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
520,820,2,2,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
521,828,2,2,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
522,894,2,2,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
523,945,2,2,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
524,951,2,2,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
525,996,2,2,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
526,3,20,20,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
527,324,4,4,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
528,327,2,2,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
529,329,4,4,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
530,398,2,2,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
531,399,2,2,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
532,401,4,4,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
533,529,2,2,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
534,532,8,8,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
535,533,2,2,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
536,534,2,2,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
537,804,2,2,0,15-06-2011,13-07-2011,26-06-2011,,13-07-2011
538,316,4,4,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
539,331,4,4,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
540,350,2,2,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
541,531,2,2,0,15-06-2011,25-06-2011,26-06-2011,,25-06-2011
542,749,1,1,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
543,750,2,2,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
544,752,2,2,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
545,753,2,2,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
546,519,7,7,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
547,717,1,1,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
548,718,2,2,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
549,720,2,2,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
550,721,2,2,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
551,807,7,7,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
552,813,7,7,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
553,820,7,7,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
554,828,7,7,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
555,894,7,7,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
556,945,7,7,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
557,951,7,7,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
558,996,7,7,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
559,3,70,70,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
560,324,14,14,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
561,327,7,7,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
562,329,14,14,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
563,398,7,7,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
564,399,7,7,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
565,401,14,14,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
566,529,7,7,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
567,532,28,28,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
568,533,7,7,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
569,534,7,7,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
570,804,7,7,0,16-06-2011,27-06-2011,27-06-2011,,27-06-2011
571,316,14,14,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
572,331,14,14,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
573,350,7,7,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
574,531,7,7,0,16-06-2011,26-06-2011,27-06-2011,,26-06-2011
575,750,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
576,751,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
577,765,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
578,777,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
579,516,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
580,517,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
581,519,2,2,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
582,718,1,1,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
583,719,1,1,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
584,722,1,1,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
585,744,1,1,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
586,806,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
587,807,3,3,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
588,810,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
589,811,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
590,813,2,2,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
591,817,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
592,818,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
593,820,2,2,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
594,825,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
595,826,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
596,828,2,2,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
597,894,4,4,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
598,945,4,4,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
599,950,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
600,951,3,3,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
601,994,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
602,996,3,3,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
603,3,40,40,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
604,324,8,8,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
605,327,4,4,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
606,328,2,2,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
607,329,6,6,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
608,398,4,4,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
609,399,4,4,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
610,400,2,2,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
611,401,6,6,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
612,529,4,4,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
613,532,16,16,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
614,533,4,4,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
615,534,4,4,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
616,802,1,1,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
617,804,3,3,0,17-06-2011,17-07-2011,28-06-2011,,17-07-2011
618,316,8,8,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
619,331,8,8,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
620,350,4,4,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
621,531,4,4,0,17-06-2011,27-06-2011,28-06-2011,,27-06-2011
622,749,3,3,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
623,753,1,1,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
624,519,4,4,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
625,717,3,3,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
626,721,1,1,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
627,807,4,4,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
628,813,4,4,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
629,820,4,4,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
630,828,4,4,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
631,894,4,4,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
632,945,4,4,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
633,951,4,4,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
634,996,4,4,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
635,3,40,40,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
636,324,8,8,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
637,327,4,4,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
638,329,8,8,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
639,398,4,4,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
640,399,4,4,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
641,401,8,8,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
642,529,4,4,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
643,532,16,16,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
644,533,4,4,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
645,534,4,4,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
646,804,4,4,0,18-06-2011,29-06-2011,29-06-2011,,29-06-2011
647,316,8,8,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
648,331,8,8,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
649,350,4,4,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
650,531,4,4,0,18-06-2011,28-06-2011,29-06-2011,,28-06-2011
651,749,1,1,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
652,752,1,1,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
653,753,1,1,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
654,773,1,1,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
655,516,1,1,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
656,519,3,3,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
657,717,1,1,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
658,720,1,1,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
659,721,1,1,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
660,740,1,1,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
661,807,4,4,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
662,810,1,1,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
663,813,3,3,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
664,817,1,1,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
665,820,3,3,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
666,825,1,1,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
667,828,3,3,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
668,894,4,4,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
669,945,4,4,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
670,951,4,4,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
671,996,4,4,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
672,3,40,40,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
673,324,8,8,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
674,327,4,4,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
675,328,2,2,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
676,329,6,6,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
677,398,4,4,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
678,399,4,4,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
679,401,8,8,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
680,529,4,4,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
681,532,16,16,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
682,533,4,4,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
683,534,4,4,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
684,804,4,4,0,19-06-2011,21-07-2011,30-06-2011,,21-07-2011
685,316,8,8,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
686,331,8,8,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
687,350,4,4,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
688,531,4,4,0,19-06-2011,29-06-2011,30-06-2011,,29-06-2011
689,752,1,1,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
690,777,1,1,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
691,516,1,1,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
692,519,1,1,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
693,720,1,1,0,20-06-2011,30-06-2011,01-07-2011,,30-06-2011
694,744,1,1,0,20-06-2011,30-06-2011,01-07-2011,,30-06-2011
695,807,2,2,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
696,810,1,1,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
697,813,1,1,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
698,817,1,1,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
699,820,1,1,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
700,825,1,1,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
701,828,1,1,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
702,894,2,2,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
703,945,2,2,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
704,951,2,2,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
705,996,2,2,0,20-06-2011,02-07-2011,01-07-2011,,02-07-2011
706,3,20,20,0,20-06-2011,30-06-2011,01-07-2011,,30-06-2011
707,324,4,4,0,20-06-2011,30-06-2011,01-07-2011,,30-06-2011
708,327,2,2,0,20-06-2011,30-06-2011,01-07-2011,,30-06-2011
709,328,2,2,0,20-06-2011,30-06-2011,01-07-2011,,30-06-2011
710,329,2,2,0,20-06-2011,30-06-2011,01-07-2011,,30-06-2011
711,398,2,2,0,20-06-2011,30-06-2011,01-07-2011,,30-06-2011
712,399,2,2,0,20-06-2011,30-06-2011,01-07-2011,,30-06-2011
